jaarsaaf jaartin malkaa tokkoo warrabbamu jedha oromoon.	2
wow bayyee namatti tola  jabadha.	1
oromiyaan hin badu abiyii garu badu qaba kanuma wantti nutti barbadnu.	0
warraabessa waliin marrin hin tasifamu mottuman kun dinaa kenyaa yomiyuu.	0
ummani oromoo bakka jiru ka'e dina ofira debissu qaba walin falmatte.	2
injifanon kan wbo fi ummaataa oromotti mottuman kun badu qabdi wal jabessa dhabadha.	0
dhugaan ilmaan oromoo itoophiyaa digede digamus  qabdi waan isheen oromoo gotte himame hin dhumu.	0
jabadha sirna jiru kana wallin falmane kuffisu qabnaa wbo cina hirire hundi kenyaa qerroo fi qarren jidhachu qaba.	0
poliisiin oromiyaa waan bayye garii gocha jira itti haa fufu.	1
yaa rabbi nu dubadhu atti si abbdin kenyaa.	2
akkam nama gamachisaa waan badhaadhini dalagaa jiru kun issin wallin jira jabadha.	1
akkassi kuno bayye namati tolo mottumaa kenyaa jabessa.	1
namni dogongorra issa siressu kabajattu issa barbachissa dhugaa.	1
hin abjottin hin yaadamuu wanuma hin tanedha kun.	2
sareen warra guddise dhifte warra nyaattu bira dutti jedha oromoon.	2
amma yomitti wal sobna nu hin ga'u.	2
hanga haratu turtani kan boda ho.	2
balbala ofiiti kaate borooti darbu settan immo bayye salphiste ilalla jirtam.	2
nagaan kootta injifannoon ummatta oromoof yaa ta'u wbo wabi saba kenyaa issin abdin kenyaa ni kuffisna mottuma gabromfaa kana.	0
bagaa jalaa haqan itti xiqatte inni nama immo nama nyataadha male.	0
dhugumaa keessan nu jabadha mottuma kenyaa issin walin jira.	1
Wayyaanee Qeerroo Harkaa qulaa maqalee galchee Bilxiginaa Qawee dadhabdee bayye nama gadissisa.	0
bines binesuma wan safu hin qaban namaa.	0
dhiisi hin baatini wanjoo garbumma kan jedhuu nuuf affeera inni nutti tola.	1
Afuuftota shanee biyya keessa teettanii qabsaa'uu wallaallaan nama taasgabbii dhoogguuf taatan ,jinnii malee namni is in dhagahu hin jiru.	1
Yaa oromoo wali sagalee ta'un garidhaa.	1
Dhimmi Hidhamtoota Oromoo Mana Hidha Sawadi Arabiya keessa Jiran irratti Osoo Dubbattanii Garii dha.	1
Yaa oromoo oduu hin Fayyaane oduusu dhissadha Lammii tenya mana saud Arabia keessatii dhuma jiruu sagale tahaf.	1
Tplf'n Tigraayiiif bakkabu'an malee Uummata oromoof homaa gochuufii hin danda'an.	1
Waa'ee Abiyi nurra dhisaa ummatta keessanif sagalee taha.	1
Uummata Nagahaa Dararuu fi Ajjeesuun Nurraa Haadhaabbatu.	1
akkan itti issin jaalladhuu naa jiradhuu ilma abba Gadaa kana Afaan isa Daamma.	1
Galtmomaa ijoolee oromoo bayye garidha.	1
Jabaadha gootota oromoof dhaabbattu.	1
Akkasi Hayyun afan qoofa oso hin tahin wan oromo dirre nuf baafte galatomi.	1
Oromoon beeka kumaatamaan qaba umrii dheeradha.	1
Wanii bareda hojjatee dhaloni dhuffu irraa barata.	1
Mal jira hardha finfinen gubacha jirti jedhan dhugaa Mee irraa nuu odeesa.	2
Yomu onnee tiyyaa keessaa hin batani yoo du'el akka garrittin issin jaladha.	1
Birri Oromootin baname Tigireedhaaf abukaato tataani nama gadissisa.	0
Ummata Oromo yoom iyyu bakka hin buutani.	0
Abiyyi gootaa qofa osoo hin taane hayyuudha Abiyyi oromoodha kan akka issa garin hin jiru.	1
Wooowww baayee namatii tolaaa.	1
Aboo Abiiyiin yakamaa gudaa dha Yakaa wartiin hidhee manaa murtii Adunyatii dhiyachun dirqamaa wan hin olledha.	0
Waanti nama gaddisiisu isasin hattootaaf sagalee ta'aa jirtaniidha hiccitiin saammoo ifaadha.	0
Jabaadhaa ammallee hedduu namatti tola saahiba.	1
Bilxiigiinaa si dhumaattee badu qabdi.	0
Ummaani oromoo hatataman opdo of keesa gotoote wbof kenuu itti fufu qaba.	0
Utuu oromon akkaa umaata tigirayi kan tokuumaa qabaatani warana bilisumaa oromo walin dhabaatani jiaa tokko nun fudhatuu bilisumaa dhugaa arguun gaaru oromon tokkumaa hin qabduu.	1
Yomi kaa kani Abiyi dhufaani fudhaatanu yaa Rabbii nurratti hin dhissin.	0
Oromon walif haa birmanuu yaa ilmaan oromo ijoolle manahidha keessati midhama jrtu tanaaf sagalee ha tanuu.	1
Sagalee uummaata Oroomo tahaa namatti tola.	1
Dhiigni ilma Oromoo bilxiginan dhaabama haa godhu waan hin olledha.	0
jabaadha garidha Oromoo Oromiyaa irrati xiyyefadha.	1
ummataa mana hiidhatti yeroo hundaa osoo hifaanee gabassuuu qabduu median oroomon qabu isin waan tahef hangaa mana hiidhaa sani garaa biyyaa galanitti oso nuf gabasstabi garidha.	1
Yaa ummata oromoo rabiif jechaa osoo oduu kanaa ofuu dhisatti uttu tokko tane garidha.	1
Wbo akka finfineee toyatuu umani waliin dhababatuu qaba rabbii gatitii umani kena cinaa wbo dhabadha wbo abdii sabati rabbiin wajiin.	0
Umataa kenyaa Biyyaa ormaa kesatii Rakachaa jiranii sagale ta'un garidha.	1
Ummannii oromoo qeerroon oromoo haa dammaquu hadaraa wbo waliin dhabachun dirqama.	0
Oromon Walloo Yeroo Loloofi Qaama Lolulleen Sirriitti Addaa Baafnee Beeknaa.	2
Oromoo koo harkaa walii qabadhuu ka'ii walii kakasii injiiffannoo kee agarsiisii namatti tola.	1
Rabbii ABO fi TPLF irraa haa asuu pp salphatee nutti issinitti hin himne.	0
wbo jabachu qaba osoo wayaannen finfinee hin senin to'achun dirqama kenyaa.	0
oromoo walloo akka hin midhamne erga dabarsa.	2
Bilxiginan irra wayyanee oromoof wayya dhumate.	0
WBO jabbeessi ireee keee sabaa Oromoo walin.	0
Adeemsi kessan namaa gammachissaa Galatoomaa.	1
Oromoota makkalakyaa hogganan jalqabarra rukutanii baleesuudha.	0
yoo danda'amee meeshaa waraana gurguddaa dhuunffachun qabna.	0
Namni wbo tumsa hin jirre yoo jiratte amma ka'i wbo waliin Oromiyyaa fi oromoon kan baraarmtu.	0
Wbooooooo Abdi saba dhiraa gafaa xiqi issin male abdi biraa hin qabnu.	0
Jaabadhaa qaaliwan oromoo namatti tola.	
WBO wabbi saba simaa abdiin biyyaa issin male umma hin qabnu.	0
Bagaa itti Muddattaan Ilmaan Dhirraa Jabadhaa Amaalee Rabbiin isiin Birra Haaa Jirtuu.	1
Jabaadhaa jajjabeeko waaqatu isiniin nu badhaase waliin jirra.	1
Hin tattuu ethiopiaann hin diggeru.	0
injifannoon galuun baranumaa yoo Yoo Rabbii jedhee namatti tola.	1
Itti mudi wabi sabaa isinin bona oromon hojji garidha.	1
Injifannoon Kan Oromooti Jabadhaa WBO Koo issin qofa abdin kenyaa.	0
TDF Oromiyaa yoo seenan magaalota tokko yoo qabatan harka dhoofnee simanna kun dirqama kenyaa.	0
Wow mirgaan galun baranuma hidhamtoota kenyaas bafachun fago mitii.	0
WOW WBO kiyya nuuf jiraadhu leencota kiyya rabbiin irra isin haa oolchu WBO kiyya issin qofa abdin sabaa.	0
Wobo wobii sabaa raabbiii isni haa gargaruuu tokkummaa laffatti maka ilmaan nafxanyaa.	0
Jabaadha jajabe koo Qeerroo Walloo Waboo Walin Rabbiin isin bira haa jiraatu Yaa rabbii Abdiin umata kenyaa Sumaa.	0
baayyee baayyee baayyee nu boonsitan ilmaan oromoo.	1
Alaabaa Oromoo haala kanaan godhachuun keessan namatti tola!.	1
Olitte bulti malee dhugaan hin badee jabbadha jajjabee Koo in jalanna.	1
Yaa raabbii biyyaa kenyaa Nagaa nuuf busii.	1
TDF wajjiin hojjachu qabani Oromo walloo Amhara diinni Oromoti beekka Oromo gurguraa TDF.	0
Ani namumtii oromoof gocha kana rawwaatu jira jedhe yaade hin turre galatooma.	1
Oromoon hayyuu kumaatama qabdi gabrummatu mataa gad nu qabe malee nuuf jiraadhu gameessa keenya beekumsa irratti beekkumsa siif haa dabalu rabbiin.	1
Qeentee otuu ta'eeti dubbii dha kanaaf, odeessaalee waan jedhu namoota afaan oromoo hin beekneen uumame calumma jettanii akkamiin fudhatanii yeroo hundaa sagantaa odeesaalle jettuu.	2
Hojii gaarii hojette Hojiin akkanaa akka hojjetamuu qabuuf yaadaan ture.	1
Baayee Galatoomi  keesumatu qaama ummata ajjeesaa turee fi jiru addaan baaftee kitaabicha irratti ibsuun kee gaarii dha.	1
Eessattuun baqatu yoo ertiraa bade malee essayu hin sentu.	0
Gowwaa tahuu keessan erga barree bubbullee jirra harroota wayyaanee tahaa propoganda keessan afuufaa warra gadhe.	0
Ethiopia kesalee bahuu qaba kunii abaramaan.	0
ani bilxiiginnaa hin jaalladhu garu shaneen afaan male hojiin hin jirttu godinuma oromiya tokko illee guutummaan guutuutti hin bilisofsine jara kana abdachuu hin qabu.	0
Samii qalama diibuu hin jedhamuu amma dubbiin ku nwol jajjabeessuuf dansaa.	1
Shanee fi Wayaaneen essa abbaa keessanii seentan isin nyaate saroota buchulloota juuntaa yeroo dhihootti wayaanee soddaa keessan waliin boolloo tokkotti awwaallamtu.	0
Abichuun harkaa kennachuu mitti utu harkaan qabnii harkisaan tessoo killo afuuri irraa ka'uu yoo du'ee refaa isa ta'ee malee.	0
Dhigaa oromo kitilaan dhagalasee silaa essa abbasa dhaqa nama badaa wayyi.	0
Kun beeyakkamaadha yoo yeroon harka hin kennatin gareen wbo Fi Tplf finfinnee dhufanii abiyii too'achuun isaanii hin ooluu waan ta'eef kanaaf ammatti isaafii fakkattonni isatiis harka kennachuu qaban.	0
Bagaa rabbit si qabee Abiyi dhigaa ilmaa oromoo qullqulluu esatuu si basuu dhigaa hacalluu hudesaa si qabee bagaa qabatee.	0
Yaa gooftaa nuu gargaarii dhigaa ummata oromoo dhugeeraa kaa'i gooftaa atti nurra hin dadhbdu.	0
Gamachu kan rabbin dhuga nu ha godhu itti jabadha yarabbi nu qarqari.	1
esaa abbaa isaa nafxaanyan waraa sodee isaa yoo demee malee.	0
Oddu dhisaa caaraa kanati faayyadama OLF oromiyaa bilisa basaa.	0
Rabbiin gaggaarii mara qabu kana wollaalaa faayidaa hin qabnee kana kaa irraa tursiisuuf dhabama sii haa godhu rabbiin.	0
Anaa Jiruu itiyoophiyaan hin diigamtu hin Yaalinaa.	1
itophiyaa keessa oromiyaan jiraachuu  dagatin.	2
Tokkoo tanee bilxigina ykn bilgina jeedhaamtu kana balleessu qabna inshallaah.	0
Ijjiffannoo kan ummatta orommotti nafxanyaan badu qabdi.	0
Nama oromo salphisee rabbiin isaa haa salphisuu bakaa gahee marattii.	2
Yeroo wbon milika'u namatti tola keessatu gamadaa walahi yaa raabi bilisumaa boodan garbumaan hin jiree nu agarsisi.	0
Dargaggoon keenya bakkuma hundatti wal gurmeessuun WBOf karaa saaquu qabu.	0
Ganaa Abiyyis ithophiyaa gad dhisuun dirqama issatti.	0
Rabbiin nu haa milkeessuu oromoo koo.	1
Oromoon haqa qaba.	2
jabadhuu sanyikoo bilisumman baranumma namatti tola.	1
oromoo koo rabbii issin wollin haa jiratuu jabadhaa.	1
WOB Abdii sabaa Kootii nuf jiradhuu issin male umma hin qabnu.	0
Yaa Rabbii koo Umtaa ormoo biraa nuf jiradhuu.	1
Gargarsa marodha gochun dirqama warri amara oromiyan digamu qabdi jecha jiru.	0
Dhuufne yaa bilxiginnaa maal goota ree ammaa wbo koo kamiise jiraa bola lixu tokko iyyu hin qabdu.	0
Yaa raabi nuu birmadhuu hin daadeeta laammii koo.	1
Motummaan abbaa irree umurii dheeraa hin qabu.	0
Bayye namatti tola.	1
Injifanon kan umataa oromotii karaa gari irra jirtu.	1
Bilxiginnaa bilxiginnaa siif dhumaate wbo siif dhuufee.	0
Yaa Rabbi guddaa ka guddinnaaf dandeettii teetin homuu hin qixxoofne Abiyyii Aangorraa bu'ee tumamu qofa na garsiisi ani bilisummaas hin fedhu.	0
Tokkummaa humnoota Bilisummaa.	2
Qeerroo oromo oromiya guutu kessa jirtu bikka jirtu yaron ati WBO cina dhaabatte PP harka qabdus amma.	0
Ilma abba jifaar Ilma dhiraa Abichuu wajiin fundurati ijolee Abichuu abotii keesan wayaanee dhumaa jiraa.	1
Yaarabbi ummata oromoo bilisoomsi Bilisummaa duubni isii ifaa fi bal'inaa nuuf fidi yaarabbi yaarahmaan.	1
WBO koo qaalii jabadhuu jaraatin mudamnteti atilee kokee ishee qabi oromoo diaspora lee hirira guddicha deegarsa WBO bayyu qaba dhamsa kooti.	0
Rabbiin kaayyoo keessaan fiixaan haa baasuu,hamaan sin hin argiin, isin faanaa jirra bayye garidha.	1
Wollookoo dhiraa dhugaa maqaa qofa miti hojiidhaan agarsiiftan nuf jiraadha bubbuula bilisumaa ijan argaa.	1
Rabbiin bilisummaa Oromoo nuu haa argamsiisuu insha'Allahaa.	1
 Yaa warra afaaniin badhaadhinaa isinii dhumatte ni jirra jettanii jireenyi keessan yoo tana baatani.	0
magala finfinnee senuu mititi maqaa magala finfinneee jedhu hin iranfata sobdu sabtota duwwaan.	0
Dhabamaa rabbii hagodhuu wan ummataa kenyaf hin tolee qeroo walloo ilman gotaa nuf jiradhaa.	1
Galatoomaa qeerroo walloo nubonsitani jabaadha bilxiginnan diina kenya dhabamsiisa.	0
Yaa oromoo yeroon woraanaa kee wojjiin dhaabatuu geese kan rafte damaaqii.	0
Biyyee nyadhaa ilman kijibduu biyyaa diree lolaa godhufii hin milkoftan yoo rabbii jedhee.	1
Bagumaa walinuu gamaanee amma achiis rabbumaa jiraa.	1
Gammaannee gammadaa ilmaan oromoo bakka jirtan hundaa baga gammaddan waaa maal haa Tanu ree.	1
Ittii mudii WOB ijifaanoon Kan umaata Oromottii issin wallin socha'un dirqama kenyaa.	0
W B O wabii sabaa oromo fi Oromiyaa issani male abdi bira hin qabnu.	0
Wbo gachanaa oromoo ilmaan Abba gadaa baga milkoftaan wal argaan KEENYAA finfinee dha.	0
motich abaraaman kun ummataa lafarra fixa jira yaa rabbi atti nira kasi.	0
Gana dhufuu yeroo qeroon oromo jilimani ajefma turani malifi hin gafaee ergamituu.	0
mottumaaan biyya kana bulchuu enyuyuu ta'u ango gadhisun dirqama.	0
enyuttu enyuu gadi biyya itophiyaa kessatti namni kamu bilsumaa argate jirchun garidha.	
Imiyee mililik nasuu namaa hin qabduu.	0
Rakkoon siyaasaa yaroo uumamu hummata miidha alee qaamni mootummaa lamaanuu nagayaa dhaan jiraatu.	2
Oromon tigree gadi miidhamaa jira dhugaa hin dhokannedha.	0
Oromon tigree gadi miidhamaa jira kana oll midhamun hin jiru.	0
harka mirgaa Wayyaanee waliin dhiiga Oromoo jigsaa ture amma bakka galtu hin qabdu.	0
Biyya gubattee xumuramte mariin hin jiruu injifannoon kan mormitootaatii.	0
Uummata bal'aa biyyaa kanaa duubaa mariin godhamu kamuu ,paartiin uumamu kamu dugdaaf garaadha.	0
kufaatii pp keessaa tokko wayyaanee waliin warra Saba fixxe qabattee adeemuudha.	0
badhadhinaa hunduu Opdo duuritti hadhaa mana wayyanee duraanitti.	0
Maqaa ummataa oromooti achii jirituu hejaa tahefi xiyeefanaa kessaa biyyaa tessa kaa issin dhaagayaa jiruu irratii godhaa.	2
OPDO  dullomte Namni duguuga sanyii dhalanamarratti Ra'wwacha jiruudha Ra'wwacha jiruudha.	0
Jallannee gaafii uummaanni oromoo gaafatuu dhiisaani dhugaa oromoo dhoksaa qeerroo oromoo ajjeessaa hayyoota hidhaa nafxaanyaa biyyaa dhalchisuuf utaaluun eessaa isaan akka geessuu beekuu.	0
Maal jettan jedha mootumma gaafadha ka dhagayuu feena ejjannoo mootumma.	2
Dhugaan yoomiyyuu ni jiraata, ololaa fi sobni ni kufa Juntaanis akkasuma yeroofi malee kayyoon isaanii galma hin ga'uu biyyi teenya ni ijaara yoomiyyuu juntaafi bandaadhaan hin diigamtuu.	1
daddafaa yeroon mala laalladhaa, kunoo dubbiin jabaattee argaa jirtu.	0
Ammaa sif dhumatee jirti biyyoo dhandhamita yaroo gabaaba kessati.	0
Osoo tokkoo mo'aatte biyyaa kenyaa itophiyaa nagaan bu'e mali taa hiyyeessi dhumee lafaraa.	1
Dhugaadha bilisumman salphaatti hin argamu wareegama gaafata.	2
waani bilaxigaan jedhamuu ammaan bodaa hin jiruu.	0
Hanga Faannoo amaaraa hidhannoo hiikkatee raayyaa ittisaa biyyaatiin hoogganamutti balaa guddaatu dhufa summii ijoollee teenyatti tahaa kan jitu hamilee loltummaa harkaa bishaanessaa kan jiru isa.	0
Yeroo gababa kessati Abiy ahmed Harkaa Kenachisnaa kun wan hin olledha.	0
Abiy Ahamedfii fakatonii isaa hundii torbaan tokoo bodaa biyyaa gaadii dhiisanii bahuun waan hin ollee.	0
Us Oduu ilmaan oromoo ajesisiisa jitaniim Qabsoo malitii jirtaan.	0
kan biya saame kan saamsise opdo dha ammas saamaa jirti.  0	
Dhiiga qeerroo kan bilaash godhe opdo dha.	0
Oromoo abba ajeese ni beeka kijibaa bilxiginaan shiftaa.	0
Issiini kaa ergaamtu wayanee ama bilxiginaan shiftaa dha	
Dobii danfiisa dhugaa kijibaa bilxiginaan shiftaa dha.	0
Waan Tiger waggaa digdammi torba oromo hin godhiin abiyee waggaa sadii keesatii oromo fixee.	0
Shanen oromo isintuu badaa malee Shanen oromof Qabsa'a jirtii isin bilxigiinaatu badaa inshaalaah Raabiin issin ha buqisuu.	0
nu fixaani kijbaa kessani baraneera badaa worraa osomaa kijbu Dulloome.	2
Yaa qaamaa mootummaa hundi keesanuu mee ijjoollee biyyaa Arabaa saudi mana hidhaa keessaa jirtu karaa biyyaa deebisaa garidha.	1
Waaqayyoo biyyaa keenyaa itoophiyaa nagaa nuufi haa buusuu.	1
Namni oromo taate waana kanati hin hirmatina.	2
Girrisaa fii woyyaanen yoomu tanaan bakka hin argattu.	0
Kijibdoota badhadhina  yeeron keessan dhumatte.	0
Ilmaan oromoo dhumaaru dubaadha.	2
Ummata oromoo kaan hidhatti fixxani kaan lubbu isaa dhabamsistani akkamitti itophiyaan nagaya argatti  waan hin taane.	0
Bilxiginaan saree salphatuu rabbi akka isan kanatii nama hin salphisin gana salphatuu rabbi isin haa xaraguu opd fi pp umatta diqalla.	0
yeroo humni diinaa karaa danda'een hummata burjaajesuuf olola sobaa tamsaasaa jiru kanatti qaamolee raayya ittisa biyyaa erratti olola burjaja'a tamsaasanu akeekachiisuu bira dabartanii tarkaanfi barbaachisutti osoo galtani gaariidha humna diinaa nageenya biyyaa diiguuf jecha Abdii kutatanii dhumiisaaf murteeffatanii wuxxifachaa jiranuuf akeekkachiisni jara hinbarsiisu tarkanfii fudhatamuu qabu fudhachuudha.	1
Abiy Ahmed hanga guyyaa qabamutti numa kijiba arra Kamiseen harka joollee teenyaa galuu dhagaysee OPDOn.	0
OBN guyyaa muraasa booda ijiffaanno TPLF dabarsa.	2
yeroon bilisummaa dhihoodha Garuu gafasaan Oromooon kan akka sihi kana gara samitti erga sana boda Dhifama gochufi hin jiru.	0
Sumatuu ergamtuu naafxanyaa tahee gantuu issin caltuu jirtuu gowa mataa furii dhigaa hacaluu iraa dhabatee sirbitee mitti.	0
Injifanon wbo dhan golabamuu qabaa qeerroon cinaa ha dhabanuu.	0
WBO qabsa'a dhugaadha oromooti kanaaf injifannoo kan WBO FI ABO ti.	0
Abbaan biyyaa wbo dha wbo ni deeggarra kan birra hin beknu.	0
Dr Abiyi Amad Gotta Oromo enyu tuqaa si jalanna.	1
WBOn Ilmaan Oromoo hin horanu ossoo jedhanI dInaaf nuu saaxIlaa jIru mIlIshaa fI humnI addaa jedhamtu maalI maall yaa Oromoo.	0
Biyyaa kaa bulchaa jiru oromoo ofii faanisaa isiin worrii gubatan.	0
Oromoon of qopheessuu qaba warana of dandahee ijarachuu qaba meshaa gurguddas hidhachuu qaba juntafi nafxenyaan dina kenya.	0
Amma Motummaan Waliini Hin Jiru waan ta'eef 100% ABO qindeessuu yaala please please! Taa'a bakka tokkottibwalii galaati Fuldura uummata Oromoof hojii hojjedha.	0
ijolee oromoo mali fi tiger ye demeni qoyii nutii tiger walini lolaa ibaanuu ijolee oromoo warii biyaa keessaa jirtanii akaa in demene yoo tigerni demetani akaa araa kenaatanii.	2
Yeero tana qomcen gara oromia baqata jiirti hin dabrsinna nutti.	0
Oromiyaa kesaa qomace maagala hedu jiirti qeeroo itii xiiyefadha yeeron amaa.	0
Abiyoot duee jirra bagga gamadanii oromoo tiyya qalii Guyya murasatuu nuuf hafeeeissa Awaludhaf.	0
Dubbiin gara xumuraatti deemtee waan jirtuuf, oduu namicha maraataa Abiy Jedhamuu sana, hin dhageefatinaa miila qullaa oliif gadi fiigaa jira.	0
Ijoollen oromoo taate woraana bilxiginna wojjin hiriira turte garafamuu qabdi of duraaf barumsa ta'a.	0
Isiin birri kumaa takkaa abyii isinii kafalu jetanii lubbuu tessan qalii saan balisetan moo dhugama jalallaa abyii ilmaa kasaye sanfii.	0
Umanii jimmaa kabajaa gudaa Qabaa gantuun bakka  oromoo hudaa jirtii jimaa maqaa hin dhayinaa jimmaa jechuu bayee umataa garidhaa.	1
Ummata sammuu duwwaatu as jala deemee hayyuu qeeqa kan nyaatee dhuguu malee waanuma dhalateefuu hin beekne.	2
Bilxiginnan  kiilo afuri  kessatti awwaalamna malee angoo gad hin dhifnu jette mishigii qotachaa jirti odeefanno haara.	0
Wayyanen lola kana yoxummurtes nannoo amaara keessa turuu qabdi yeerodhaf hanga wanti hundi marin xummuramu oromiyaa seenu hin qabdu.	0
Amma booda gara laafun oromoo hin jirtu Warra hardha bilxiginna deggare ummata daraara ture adabbi isaan madaalu kennamuufi qaba tanuma.	0
Woraan pp kessa jirtaan kanii oromoo tatee dafii kessa bayyii wob senii.	0
Uummata Nagahaa Dararuu fi Ajjeesuun Nurraa Haadhaabbatu.	1
Ujoolee oromoo anii bayyee jaladhaa dhugaa.	1
Abiy yoo dhagahee hin fixaa ijoollee miskiina.  0	
TOKKUMMAAN Oromoo kanii duraa calaati ittitee dhadhaa bau qaba.	1
Bilisuma ummaata oromootif worgamuun rakkoo hin qabu.	1
Raabbiin oromoo tiyaa mirgaa isaa ha galchu namatti tola.	1
Kanaaf yeroo osoo itti hin keninaa hiriira labsaa qajeelatti kana yoo hin taane bu'aan hin jiru.	0
Oromiya maatii ijolee kanaa Abiyii fi bilxginaa ijolee ufii gafchuu qabana.	2
buchila juunta kanann boodde warana waranu miti carra jirachu hin qabdu oromon saba malumma isaa bekudha oromo bakka hin butu shiiftan.	0
Sanyin dinaa dinumaa nafixanyichaa kanaa rabbii isaa hafudhuu mokono rabbii si bokikisee si haa ajesuu.	0
Oromoon loluu malee odeesuun furmaata hin fidu qawwee qabataniif hin du'an qawwee lagataniif du'a hin oolanu ofi hin sobina yaa oromoo.	0
Namtochi kun yo hidhuu didan oromoon barbaadne ajjeesu qabna.	0
Rabbiin Motumaa Zaalimaa kanaa Nuraa hakaassuu atti waan dadhabdu hin qabdu.  0	
Faanno jechun shororkeessa sirna mililik leellisu hubadhaa.	0
kan ammatti nu barbaachisu nagaafi ijaarama oromoo qofa.	1
Namtichi Dr. Abiyyiin dabalatee Oromoo maraan Kanaaf Oromoon waliin dhaabachuun dirqama.	1
Oromoo fii oromiyaan yoomiyyuu hin baduu.	1
Galatom jajabadhaa oromon rabbifi wolmalee homa hin qabnu.	1
Oromoon callisneetuma boonya Kan yeroo kana jaroota Oromoorratti goobsee arrabsiisu OPDO dha.0	
OPDO ilmaan Oromoo ajjeesaa jirtu barbadeessuu dhiifnee callisinee salphanna.	0
Ummatuumaa keenyaa kanaa malumaafii galufii didee yaa Oromoo tiyaa Nafiixanyaan qabeenyumaa keenyaa nuraa saamuu deemuu yaa Oromoo rafaa jiriittaa.	0
Warri Rakkoo uummata keenyaf furmaata ta'aa jirtan ulfaadhaa!.	1
jalattes jibbites shanen ganaa issin xaragufi hin dagatin kana.	0
mottuma garaa malee, kan sabaaf yaadu hin qabnu.	0
amaara oromiyaa kessa bassuun amma kun durqamaa.	0
biyya keenya irratti akka  sabaatuu jirachuu hin dandenye.	0
biyya diiguun kun erga birmaddumma taatee itophiyaa shabiyaf gadi dhisu qabna.	0
itoophiyaan yomu tanan qille haa  buttu.	0
itophiyaa diigaa oromoo dhugdu qilee yaabuutu.	0
birdumma biyya irratti tokko ta'uun dirqama.	1
birmaddumma biyya irratti harka walqabne tokkummaan ofiikabachiisu qabna.	1
afaaniin tokkumma jechuu qofa osoo hin taane waan tokko nu godhu hajechun garidha.	1
birmaduma biyya irratti hundii qodaa bahuu qaba.	1
hayyoota wajin mariyachuun garidha dhima biyya irratti.	1
birmadumma biyya irratti hunduu tumsuu qaba.	1
degarttonni badhadhina lafa kana irra badu qabdi.	0
warri badhadhinaa kun yomiyu tanan oromoof hojjetani hin bekanu.	0
oromoon waqayyon male umma nama gargarun tokkoyu hin qabu.	0
kenyaa digamaa, kan diinaa handhuraa kenyaa irratti hin ijaramuu.	0
fininee kessa amarri ba'u qaba gonkumaa wallin jirachuu hin qabnu.	
rabbi mottumaa kana nura haa kasu male furmmataa bira hin qabnu.	0
badhadhini akkanatii wanjoo gabrumma nurra kesse akka barbadan nu gocha jira kanaffu wallin haa falmanu.	0
mottuman kun lubbu ummatta naga bayye fixe jira diqamaa serratti dhiyachu qaba.	0
kan baaldiraas digu demu itti haa yadamuu ta'u banan biyyetti jaraa makna.	0
dhukee irra kasu qabna nafxanyaa irra kun dirqamaa.	0
GOOTA DHUGAA ti namni kun.	1
Zarmaanzarii keeti wojjin gubadhu atu duuka badii morma jalliftte enyutti dhufuu kateere fardeen woyyane.	0
Itti Muddi jedhiin! Gooticha Rayyaa Itti Biyyaa.	1
Juuntaa fi Bandaan Bolla Ofii qottetti awwalamuun ishii Baranuma.	1
Abbichuu gotta gaafa xiiqi.	1
Oromofi hin boossu juuntaaf boossi baga ammalle ganadhaa.	1
Sinta'us juntaa ta'us nama oromoon angoo qabachuu inaafe kamiinu tarkaanfi madaalawaatu eggata.	0
Abbichuu goota gaafa xiiqi eenyun seetani.	1
Dhiraa worra siin bulu didani xaragi lafarraa.	0
Ilma Abbaa gadaa #mooti#Ithophiyaa.	1
Ani Gaaffiin qaba Oromon Biyyaa haa bulchu jedheetu oromo Hundii qabsawee turee Amma hoo OROMOTU bulchaa jiraa Maltatanii Leenca Biyyaa keeti hin Ajjeessin Saree Biyyaa ormatuu si nyaata Barii.	1
Hundii qabsawee turee Amma hoo OROMOTU bulchaa jiraa Maltatanii Leenca Biyyaa keeti hin Ajjeessin Saree Biyyaa ormatuu si nyaata Barii.	1
Namatti Tola Abiy Ahemd Aliif Barri Bara hin hin jiffannoo siif hata'u jenna Goota Afirkaa.	1
itti xiqaate gutuu Tigray dhumuu qabdi baga dhukkee irraa kaassee.	0
Amaari sabaa mitii gaafa isaan midhamaan maaf hin dubatinaa ganitoota sagalee wayaanee.	0
Waarii kanaa jelaa demetee abichuu jetuu kiichuu raabiin sihaa kutuu hatuu gaantuu waidhaa waan dhigaa oromoo dhugaa maqaa oromoo dubatuu gadhee.	0
Tun namittiin aangoodhaaf jecha uummata fixaa jira Qaamni barbaade akka barbaade wal haa taasisu kan nama gubu garuu uummanni nagaan miidhamuu isaaniiti.	0
Yaa kijjibduu warranii abiyi yoom takka injifatame bekka injifachu male.	1
Lola Abba fii ilama dhifttani osso morra WBO jabessu hojii godhatni wayya.	0
Kulloo jimmaa afaan Oromoo baran dadhabneem dhugaa waqaa.	0
Mootummaan hundeeffame diina ummata itihoophiyaa ganaa likkii galcha tabnni hin jiru.	1
Jabadhaa gotota teenyaa.	1
rabbii abiyin biyatti irraa haa kasuu.	0
Namati Tola Akkas Dubbin.	1
Rabbiin daddaafe lafan isaa haa ga'u oromoon cabsa osuu ja'u rabbii isaa cabse.	0
